"EU","Bulgaria","Netix","http://netix.net/","http://mirrors.netix.net/centos/","ftp://mirrors.netix.net/centos/","rsync://mirrors.netix.net/centos/"
"EU","Bulgaria","Sofia University \"St. Kliment Ohridski\"","http://uni-sofia.bg/","http://centos.uni-sofia.bg/centos/","ftp://centos.uni-sofia.bg/centos/","rsync://centos.uni-sofia.bg/centos/"
"EU","Bulgaria","Telecoms Ltd.","http://www.telecoms.bg/","http://centos.telecoms.bg/","ftp://centos.telecoms.bg/",""
"EU","Bulgaria","Telepoint Bulgaria","http://telepoint.bg/","http://mirror.telepoint.bg/centos/","ftp://mirror.telepoint.bg/centos/",""
"EU","Bulgaria","University of Ruse","http://www.uni-ruse.bg/","http://mirrors.uni-ruse.bg/centos/","ftp://mirrors.uni-ruse.bg/centos/",""
"EU","Croatia","Plus Hosting","http://www.plus.hr/","http://mirror.centos.plus.hr/centos/","ftp://mirror.centos.plus.hr/centos/","rsync://mirror.centos.plus.hr/centos"
"EU","Cyprus","Dept. of Computer Science, University of Cyprus","http://www.cs.ucy.ac.cy/","http://mirror.cs.ucy.ac.cy/centos/","ftp://mirror.cs.ucy.ac.cy/centos/",""
"EU","Czech Republic","Brno University of Technology","http://www.fit.vutbr.cz/","http://merlin.fit.vutbr.cz/mirrors/centos/","","rsync://merlin.fit.vutbr.cz/CentOS-incdvd/"
"EU","Czech Republic","Czech Technical University","http://www.cvut.cz","http://ftp.cvut.cz/centos/","ftp://ftp.cvut.cz/centos/",""
"EU","Czech Republic","Faculty of Informatics, Masaryk Univ.","http://www.fi.muni.cz/","http://ftp.fi.muni.cz/pub/linux/centos/","ftp://ftp.fi.muni.cz/pub/linux/centos/","rsync://ftp.fi.muni.cz/pub/linux/centos/"
"EU","Czech Republic","Hosting90 systems s.r.o.","http://www.hosting90.cz/","http://mirror.hosting90.cz/centos/","ftp://mirror.hosting90.cz/centos/",""
"EU","Czech Republic","Karneval Media","http://www.karneval.cz","http://mirror.karneval.cz/pub/centos/","ftp://mirror.karneval.cz/pub/centos/",""
"EU","Czech Republic","Silesian university in Opava","http://www.slu.cz/","http://mirror.slu.cz/centos/","ftp://mirror.slu.cz/centos/","rsync://mirror.slu.cz/centos/"
"EU","Denmark","Carlsberg Research Center","http://www.crc.dk/","http://ftp.crc.dk/centos/","ftp://ftp.crc.dk/pub/mirrors/centos/","rsync://ftp.crc.dk/CentOS/"
"EU","Denmark","KLID","http://klid.dk/","http://ftp.klid.dk/ftp/centos/","ftp://ftp.klid.dk/centos/",""
"EU","Denmark","Physics Dept, Technical Univ of Denmark","http://www.fys.dtu.dk/","http://mirror.fysik.dtu.dk/linux/centos/","",""
"EU","Estonia","Elion Enterprises Ltd","http://www.elion.ee/wwwmain?screenId=html.main&locale=en","http://ftp.estpak.ee/pub/centos/","ftp://ftp.estpak.ee/pub/centos/","rsync://ftp.estpak.ee/centos"
"EU","Finland","CSC / Funet","http://www.nic.funet.fi/","http://ftp.funet.fi/pub/mirrors/centos.org/","ftp://ftp.funet.fi/pub/mirrors/centos.org/","rsync://rsync.nic.funet.fi/ftp/pub/mirrors/centos.org/"
"EU","France","   Babylon Network","https://babylon.network/","http://fr.mirror.babylon.network/centos/","ftp://fr.mirror.babylon.network/centos/","rsync://fr.mirror.babylon.network/centos/"
"EU","France"," Institut Pasteur","http://www.pasteur.fr/","http://ftp.pasteur.fr/mirrors/CentOS/","ftp://ftp.pasteur.fr/mirrors/CentOS/","rsync://ftp.pasteur.fr/mirrors/CentOS/"
"EU","France","Atos Worldline","http://www.atos.net/","http://mirrors.atosworldline.com/public/centos/","",""
"EU","France","Avenir Telematique SAS","http://www.ate.info","http://centos.mirror.ate.info/","","rsync://centos.mirror.ate.info/centos/"
"EU","France","Centre de Calcul de l'IN2P3","http://cc.in2p3.fr/","http://mirror.in2p3.fr/linux/CentOS/","ftp://mirror.in2p3.fr/pub/linux/CentOS/","rsync://mirror.in2p3.fr/ftp/linux/CentOS/"
"EU","France","CIRIL","http://reseau.ciril.fr","http://ftp.ciril.fr/pub/linux/centos/","ftp://ftp.ciril.fr/pub/linux/centos/","rsync://ftp.ciril.fr/pub/linux/centos/"
"EU","France","Distrib Coffee","http://distrib-coffee.ipsl.jussieu.fr/","http://distrib-coffee.ipsl.jussieu.fr/pub/linux/centos/","ftp://distrib-coffee.ipsl.jussieu.fr/pub/linux/centos/","rsync://distrib-coffee.ipsl.jussieu.fr/pub/linux/centos/"
"EU","France","ftp.free.fr","","","ftp://ftp.free.fr/mirrors/ftp.centos.org/",""
"EU","France","IBCP","http://www.ibcp.fr/","http://mirror.ibcp.fr/pub/Centos/","",""
"EU","France","ircam","http://mirrors.ircam.fr/pub/CentOS/","http://mirrors.ircam.fr/pub/CentOS/","ftp://mirrors.ircam.fr/pub/CentOS/","rsync://mirrors.ircam.fr/CentOS/"
"EU","France","OVH","http://www.ovh.net","http://centos.mirrors.ovh.net/ftp.centos.org/","ftp://centos.mirrors.ovh.net/ftp.centos.org/","rsync://centos.mirrors.ovh.net/ftp.centos.org/"
"EU","France","PlanetHoster France","http://www.planethoster.net/","http://centos.mirror.fr.planethoster.net/","",""
"EU","France","PlusServer GmbH","https://www.plusserver.com/","http://mirror.plusserver.com/centos/","",""
"EU","France","RelouFR Networks","http://www.reloumirrors.net/","http://centos.crazyfrogs.org/","","rsync://centos.crazyfrogs.org/centos/"
"EU","France","Rezopole","http://www.rezopole.net/","http://ftp.rezopole.net/centos/","ftp://ftp.rezopole.net/centos/","rsync://ftp.rezopole.net/centos/"
"EU","France","Rpmfind","http://rpmfind.net/","http://fr2.rpmfind.net/linux/centos/","ftp://fr2.rpmfind.net/linux/centos/","rsync://fr2.rpmfind.net/linux/centos/"
"EU","France","Syntis","http://www.syntis.net/","http://mir01.syntis.net/CentOS/","ftp://mir01.syntis.net/CentOS/","rsync://mir01.syntis.net/CentOS"
"EU","France","Trisect Networks","http://mirror.trisect.eu/","http://centos.trisect.eu/","ftp://centos.trisect.eu/CentOS/","rsync://centos.trisect.eu/CentOS/"
"EU","France","Université Paris 13","http://www.univ-paris13.fr/","http://miroir.univ-paris13.fr/centos/","",""
"EU","France","W2K.CH","https://www.w2k.ch/","http://mirror.w2k.ch/centos/","",""
"EU","France","Wandrebeck (Private Mirror)","","http://centos.quelquesmots.fr/","",""
"EU","Georgia","Caucasus Online","http://www.co.ge/","http://centos.mirror.srv.co.ge/","",""
"EU","Georgia","Wanex LLC (ISP)","http://www.wanex.net","http://mirror.centos.ge/","ftp://mirror.centos.ge/",""
